stage_name,seed,selection_strategy,poison_ratio,sigma_multiplier,window_mode,sample_selection_mode,target_weight_mode,target_shift_mode,trigger_steps,trigger_node_count,trigger_scope_node_count,target_horizon_mode,target_horizon_count,target_region_loss_weight,time_smoothing_kernel,frequency_smoothing_strength,frequency_cutoff_ratio,frequency_decay,spectral_constraint_strength,headroom_error_mix,global_shift_fraction,tail_focus_multiplier,loss_focus_mode,loss_selected_node_weight,loss_tail_horizon_weight,loss_headroom_boost,selected_nodes,selected_time_indices,selected_target_horizon_indices,node_rank_weights,tail_horizon_weights,ranked_window_start,local_forecast_error_mean,global_forecast_error_mean,selected_poison_score_mean,positive_headroom_rate,selected_headroom_mean,selected_headroom_score_mean,baseline_MAE,baseline_MAPE,baseline_RMSE,clean_MAE,clean_MAPE,clean_RMSE,triggered_MAE,triggered_MAPE,triggered_RMSE,clean_MAE_delta,clean_MAE_delta_ratio,clean_MAPE_delta,clean_MAPE_delta_ratio,clean_RMSE_delta,clean_RMSE_delta_ratio,attack_success_rate,scaled_attack_success_rate,elementwise_attack_success_rate,sample_all_attack_success_rate,target_shift_ratio,tolerance_ratio,mean_prediction_shift_ratio,median_prediction_shift_ratio,target_shift_attainment,target_shift_attainment_clipped,shift_direction_match_rate,tail_horizon_count,selected_node_count,selected_target_horizon_count,raw_global_attack_success_rate,raw_global_elementwise_attack_success_rate,raw_global_sample_all_attack_success_rate,raw_global_mean_prediction_shift_ratio,raw_global_median_prediction_shift_ratio,raw_global_target_shift_attainment,raw_global_target_shift_attainment_clipped,raw_global_shift_direction_match_rate,raw_selected_nodes_attack_success_rate,raw_selected_nodes_elementwise_attack_success_rate,raw_selected_nodes_sample_all_attack_success_rate,raw_selected_nodes_mean_prediction_shift_ratio,raw_selected_nodes_median_prediction_shift_ratio,raw_selected_nodes_target_shift_attainment,raw_selected_nodes_target_shift_attainment_clipped,raw_selected_nodes_shift_direction_match_rate,raw_tail_horizon_attack_success_rate,raw_tail_horizon_elementwise_attack_success_rate,raw_tail_horizon_sample_all_attack_success_rate,raw_tail_horizon_mean_prediction_shift_ratio,raw_tail_horizon_median_prediction_shift_ratio,raw_tail_horizon_target_shift_attainment,raw_tail_horizon_target_shift_attainment_clipped,raw_tail_horizon_shift_direction_match_rate,raw_selected_nodes_tail_horizon_attack_success_rate,raw_selected_nodes_tail_horizon_elementwise_attack_success_rate,raw_selected_nodes_tail_horizon_sample_all_attack_success_rate,raw_selected_nodes_tail_horizon_mean_prediction_shift_ratio,raw_selected_nodes_tail_horizon_median_prediction_shift_ratio,raw_selected_nodes_tail_horizon_target_shift_attainment,raw_selected_nodes_tail_horizon_target_shift_attainment_clipped,raw_selected_nodes_tail_horizon_shift_direction_match_rate,raw_target_horizons_attack_success_rate,raw_target_horizons_elementwise_attack_success_rate,raw_target_horizons_sample_all_attack_success_rate,raw_target_horizons_mean_prediction_shift_ratio,raw_target_horizons_median_prediction_shift_ratio,raw_target_horizons_target_shift_attainment,raw_target_horizons_target_shift_attainment_clipped,raw_target_horizons_shift_direction_match_rate,raw_selected_nodes_target_horizons_attack_success_rate,raw_selected_nodes_target_horizons_elementwise_attack_success_rate,raw_selected_nodes_target_horizons_sample_all_attack_success_rate,raw_selected_nodes_target_horizons_mean_prediction_shift_ratio,raw_selected_nodes_target_horizons_median_prediction_shift_ratio,raw_selected_nodes_target_horizons_target_shift_attainment,raw_selected_nodes_target_horizons_target_shift_attainment_clipped,raw_selected_nodes_target_horizons_shift_direction_match_rate,time_domain_amplitude,frequency_energy_shift,anomaly_rate,mean_z_score,has_main_local_asr,within_clean_budget,within_budget,direction_ok,strong_direction_ok,minimum_contract_pass,strong_contract_pass,eligible_for_cross_replay,legacy_asr_gap_to_minimum,main_local_asr_gap_to_minimum,shift_direction_gap_to_minimum,clean_budget_overflow,stealth_overflow,candidate_rank,recheck_repeat_index
recheck_repeat,43,spatiotemporal_headroom,0.03,0.08,hybrid,directional_headroom,flat,additive_directional,3,5,8,tail,3,200.0,3,0.25,0.35,0.25,0.0,0.6,0.3,1.6,uniform,1.15,1.75,0.4,"5,51,127,140,155","0,1,11","9,10,11","1.0000,0.9250,0.8500,0.7750,0.7000","0.7000,0.8500,1.0000",0,1.3496019024298145,0.629925545038189,1.0904245388875762,0.9893603705094505,1.3093143325715328,1.0904245388875762,0.36809757351875305,158.7653350830078,0.8233252763748169,0.3872668147087097,158.87579345703125,0.8287129998207092,0.38733288645744324,158.82937622070312,0.828681468963623,0.019169241189956665,0.05207652146878407,0.1104583740234375,0.0006957335741185957,0.005387723445892334,0.006543857695727522,0.026346604215456676,0.03761709601873536,0.11942998421749312,0.0,0.1,0.05,0.011954495746458857,0.0010465103512302214,0.11954495746458856,0.12396659346144237,0.8812939110070258,3,5,3,0.026346604215456676,0.11942998421749312,0.0,0.00020040466354946716,0.00012339738007382945,0.0020040466354946714,0.002259122978885502,0.8831967213114754,0.2819086651053864,0.14337675644028103,0.0,0.00014222190242212893,0.00013464333800840354,0.0014222190242212894,0.001540323646391305,0.9026639344262295,0.04010538641686183,0.1212127640317234,0.0,0.00012729827054350568,0.00012337796347774527,0.0012729827054350567,0.0014410178361407783,0.8811475409836066,0.07772248243559719,0.16706674473067915,0.0,9.297995506100919e-05,6.010293812880519e-05,0.000929799550610092,0.0011796691822422779,0.6607142857142857,0.04010538641686183,0.1212127640317234,0.0,0.00012729827054350568,0.00012337796347774527,0.0012729827054350567,0.0014410178361407783,0.8811475409836066,0.07772248243559719,0.16706674473067915,0.0,9.297995506100919e-05,6.010293812880519e-05,0.000929799550610092,0.0011796691822422779,0.6607142857142857,0.0006162986804342084,0.2509472589379903,0.004250387491656201,0.7571485836617303,True,False,False,True,True,False,False,False,0.0,0.0,0.0,0.002076521468784065,0.20094725893799031,4,1
recheck_repeat,44,spatiotemporal_headroom,0.03,0.08,hybrid,directional_headroom,flat,additive_directional,3,5,8,tail,3,200.0,3,0.25,0.35,0.25,0.0,0.6,0.3,1.6,uniform,1.15,1.75,0.4,"5,51,127,140,155","0,1,11","9,10,11","1.0000,0.9250,0.8500,0.7750,0.7000","0.7000,0.8500,1.0000",0,1.3496019024298145,0.629925545038189,1.0904245388875762,0.9893603705094505,1.3093143325715328,1.0904245388875762,0.36809757351875305,158.7653350830078,0.8233252763748169,0.38247382640838623,159.7729949951172,0.8300250768661499,0.382510244846344,159.78671264648438,0.8300679922103882,0.014376252889633179,0.039055549190955934,1.007659912109375,0.006346850914165468,0.006699800491333008,0.008137489135318298,0.01405152224824356,0.038056206088992975,0.10465910397975615,0.0,0.1,0.05,8.176653493716134e-05,3.4225557119028053e-05,0.0008176653493716168,0.01928395515984922,0.5250292740046838,3,5,3,0.01405152224824356,0.10465910397975615,0.0,-2.533211254254004e-05,5.153327101238306e-06,-0.00025332112542540025,0.000614889338377414,0.5335187353629977,0.3665105386416862,0.1554205698672912,0.0,2.458598997875102e-05,1.6899025456618904e-05,0.00024585989978751014,0.0006479022195936712,0.5765515222482436,0.029127634660421547,0.10623493873672063,0.0,7.670891329709298e-06,3.273879932370735e-06,7.670891329709297e-05,0.0005880205764248338,0.5242974238875878,0.057523419203747074,0.16486143637782982,0.0,-2.106527965287238e-05,-1.539866645383509e-07,-0.00021065279652872379,0.0004892785326161335,0.4991217798594848,0.029127634660421547,0.10623493873672063,0.0,7.670891329709298e-06,3.273879932370735e-06,7.670891329709297e-05,0.0005880205764248338,0.5242974238875878,0.057523419203747074,0.16486143637782982,0.0,-2.106527965287238e-05,-1.539866645383509e-07,-0.00021065279652872379,0.0004892785326161335,0.4991217798594848,0.0006162986804342084,0.2509472589379903,0.004250387491656201,0.7571485836617303,True,True,True,False,False,False,False,False,0.0,0.0,0.10087822014051517,0.0,0.20094725893799031,4,2
recheck_repeat,42,spatiotemporal_headroom,0.02,0.1,hybrid,directional_headroom,flat,additive_directional,3,5,8,tail,3,200.0,3,0.25,0.35,0.25,0.0,0.6,0.3,1.6,uniform,1.15,1.75,0.4,"5,51,127,140,155","0,1,11","9,10,11","1.0000,0.9250,0.8500,0.7750,0.7000","0.7000,0.8500,1.0000",0,1.4883126213503373,0.7311528986781178,1.1352337206094458,0.9893603705094505,1.4577741665456498,1.1352337206094458,0.36809757351875305,158.7653350830078,0.8233252763748169,0.38219305872917175,160.64573669433594,0.8228331804275513,0.3822794258594513,160.7003631591797,0.8228923678398132,0.014095485210418701,0.03829279578149839,1.880401611328125,0.011843905411373258,-0.000492095947265625,-0.0005976932342371078,0.011855971896955503,0.049033957845433254,0.11055090989829051,0.0,0.1,0.05,0.0008059126650619748,7.483168638443617e-05,0.00805912665061975,0.027408446612271646,0.5420081967213115,3,5,3,0.011855971896955503,0.11055090989829051,0.0,-6.245459444151986e-05,1.1953544292701502e-05,-0.0006245459444151986,0.001046602433353694,0.5564988290398126,0.3507025761124122,0.13127683450429353,0.0,0.00010978057933611502,5.239702604655589e-05,0.0010978057933611503,0.0013566017195734803,0.6790105386416861,0.026200234192037472,0.11165746491833449,0.0,6.223682868808065e-06,1.579250673061124e-05,6.223682868808067e-05,0.0010426714624648073,0.5765515222482436,0.05664519906323185,0.14680913348946137,0.0,0.00014278988497677932,7.987776970839897e-05,0.0014278988497677932,0.0017408437799764213,0.7985948477751756,0.026200234192037472,0.11165746491833449,0.0,6.223682868808065e-06,1.579250673061124e-05,6.223682868808067e-05,0.0010426714624648073,0.5765515222482436,0.05664519906323185,0.14680913348946137,0.0,0.00014278988497677932,7.987776970839897e-05,0.0014278988497677932,0.0017408437799764213,0.7985948477751756,0.0007703733496764386,0.31525805147178687,0.004250387491656201,0.7570983996422461,True,True,True,True,True,False,False,True,0.0,0.0,0.0,0.0,0.2652580514717869,5,0
recheck_repeat,43,spatiotemporal_headroom,0.02,0.1,hybrid,directional_headroom,flat,additive_directional,3,5,8,tail,3,200.0,3,0.25,0.35,0.25,0.0,0.6,0.3,1.6,uniform,1.15,1.75,0.4,"5,51,127,140,155","0,1,11","9,10,11","1.0000,0.9250,0.8500,0.7750,0.7000","0.7000,0.8500,1.0000",0,1.4883126213503373,0.7311528986781178,1.1352337206094458,0.9893603705094505,1.4577741665456498,1.1352337206094458,0.36809757351875305,158.7653350830078,0.8233252763748169,0.38119080662727356,158.37557983398438,0.825276792049408,0.38127216696739197,158.32704162597656,0.8252290487289429,0.013093233108520508,0.035570006570155945,-0.3897552490234375,-0.0024549140328375867,0.0019515156745910645,0.0023702851480326003,0.02151639344262295,0.0352751756440281,0.1192394792715534,0.0,0.1,0.05,0.0038825272601998593,0.0011747239968412718,0.038825272601998584,0.04163537906972015,0.8069379391100703,3,5,3,0.02151639344262295,0.1192394792715534,0.0,4.570418233420449e-05,0.0001239032838773053,0.0004570418233420451,0.0014834200166258871,0.810304449648712,0.32435597189695553,0.14456235362997658,0.0,0.0001561634622084077,0.0001489524933173157,0.0015616346220840775,0.0016790864960278583,0.8362119437939111,0.039227166276346606,0.12045310125317253,0.0,0.00010468233289450954,0.0001223024243495771,0.001046823328945095,0.0013973876982191244,0.8092798594847775,0.06176814988290398,0.15872365339578454,0.0,4.0230673887221686e-05,1.631600796752103e-05,0.0004023067388722168,0.0009264443751847381,0.6225117096018735,0.039227166276346606,0.12045310125317253,0.0,0.00010468233289450954,0.0001223024243495771,0.001046823328945095,0.0013973876982191244,0.8092798594847775,0.06176814988290398,0.15872365339578454,0.0,4.0230673887221686e-05,1.631600796752103e-05,0.0004023067388722168,0.0009264443751847381,0.6225117096018735,0.0007703733496764386,0.31525805147178687,0.004250387491656201,0.7570983996422461,True,True,True,True,False,False,False,True,0.0,0.0,0.0,0.0,0.2652580514717869,5,1
recheck_repeat,44,spatiotemporal_headroom,0.02,0.1,hybrid,directional_headroom,flat,additive_directional,3,5,8,tail,3,200.0,3,0.25,0.35,0.25,0.0,0.6,0.3,1.6,uniform,1.15,1.75,0.4,"5,51,127,140,155","0,1,11","9,10,11","1.0000,0.9250,0.8500,0.7750,0.7000","0.7000,0.8500,1.0000",0,1.4883126213503373,0.7311528986781178,1.1352337206094458,0.9893603705094505,1.4577741665456498,1.1352337206094458,0.36809757351875305,158.7653350830078,0.8233252763748169,0.38288187980651855,159.6057586669922,0.8318035006523132,0.3829204738140106,159.58053588867188,0.8318104147911072,0.014784306287765503,0.04016409602062292,0.840423583984375,0.005293495482152785,0.008478224277496338,0.01029753916316866,0.012587822014051522,0.03629976580796253,0.10447130958980567,0.0,0.1,0.05,0.0009734207077206375,0.00028784246493077055,0.009734207077206377,0.019348337500724018,0.7391686182669789,3,5,3,0.012587822014051522,0.10447130958980567,0.0,8.169738590040343e-05,4.492383277390408e-05,0.0008169738590040343,0.0018119097884893587,0.7416569086651054,0.3982728337236534,0.14415739656518345,0.0,4.757965272783109e-05,5.370747436756723e-05,0.0004757965272783108,0.0009373804791117322,0.8018149882903981,0.026785714285714284,0.10659956744240422,0.0,3.271410106250873e-05,4.6687345451774915e-05,0.00032714101062508727,0.001081957914269879,0.7413641686182669,0.06425644028103045,0.15613778298204528,0.0,4.666343673557859e-05,3.966575352975138e-05,0.0004666343673557859,0.0010171407218861836,0.5903103044496487,0.026785714285714284,0.10659956744240422,0.0,3.271410106250873e-05,4.6687345451774915e-05,0.00032714101062508727,0.001081957914269879,0.7413641686182669,0.06425644028103045,0.15613778298204528,0.0,4.666343673557859e-05,3.966575352975138e-05,0.0004666343673557859,0.0010171407218861836,0.5903103044496487,0.0007703733496764386,0.31525805147178687,0.004250387491656201,0.7570983996422461,True,True,True,False,False,False,False,False,0.0,0.0,0.009689695550351263,0.0,0.2652580514717869,5,2
recheck_repeat,42,spatiotemporal_headroom,0.05,0.065,hybrid,directional_headroom,flat,additive_directional,3,5,8,tail,3,200.0,3,0.25,0.35,0.25,0.0,0.6,0.3,1.6,uniform,1.15,1.75,0.4,"5,51,127,140,155","0,1,11","9,10,11","1.0000,0.9250,0.8500,0.7750,0.7000","0.7000,0.8500,1.0000",0,1.1857108888069259,0.5258072562955292,1.026639624744645,0.9893603705094505,1.1339243612914647,1.026639624744645,0.36809757351875305,158.7653350830078,0.8233252763748169,0.39341282844543457,167.20384216308594,0.827806293964386,0.3935066759586334,167.2469024658203,0.82785964012146,0.02531525492668152,0.06877321870037215,8.438507080078125,0.053150815797832644,0.004481017589569092,0.005442584745241222,0.042008196721311473,0.03337236533957846,0.1146788509693891,0.0,0.1,0.05,0.002860475739942077,0.00032308493640495505,0.02860475739942077,0.03230029586141047,0.8059133489461359,3,5,3,0.042008196721311473,0.1146788509693891,0.0,8.204140593584678e-05,4.7486546313021906e-05,0.0008204140593584678,0.0013073109328692162,0.8157201405152225,0.21765222482435598,0.1382538056206089,0.0,0.00012507614252454436,6.660564609184543e-05,0.0012507614252454436,0.0013412709620021584,0.8647540983606558,0.06103629976580796,0.11537540493349474,0.0,8.487975093678292e-05,4.786511887153261e-05,0.0008487975093678294,0.0011995342123780665,0.8256733021077284,0.11446135831381733,0.16374902419984388,0.0,0.0001114346109741419,6.168076152239571e-05,0.0011143461097414189,0.0014471869125491903,0.7340456674473068,0.06103629976580796,0.11537540493349474,0.0,8.487975093678292e-05,4.786511887153261e-05,0.0008487975093678294,0.0011995342123780665,0.8256733021077284,0.11446135831381733,0.16374902419984388,0.0,0.0001114346109741419,6.168076152239571e-05,0.0011143461097414189,0.0014471869125491903,0.7340456674473068,0.0005007426788022473,0.20323083081133717,0.004250387491656201,0.7571865422047459,True,False,False,True,True,False,False,False,0.0,0.0,0.0,0.018773218700372143,0.15323083081133715,6,0
recheck_repeat,43,spatiotemporal_headroom,0.05,0.065,hybrid,directional_headroom,flat,additive_directional,3,5,8,tail,3,200.0,3,0.25,0.35,0.25,0.0,0.6,0.3,1.6,uniform,1.15,1.75,0.4,"5,51,127,140,155","0,1,11","9,10,11","1.0000,0.9250,0.8500,0.7750,0.7000","0.7000,0.8500,1.0000",0,1.1857108888069259,0.5258072562955292,1.026639624744645,0.9893603705094505,1.1339243612914647,1.026639624744645,0.36809757351875305,158.7653350830078,0.8233252763748169,0.38547050952911377,156.69033813476562,0.8256810307502747,0.3855312764644623,156.6361846923828,0.8256542682647705,0.017372936010360718,0.04719655129559184,-2.0749969482421875,-0.01306958440995517,0.0023557543754577637,0.002861268131874178,0.016832552693208432,0.042447306791569085,0.11893642732692983,0.0,0.1,0.05,0.001716514167154398,0.0007820158144734191,0.01716514167154398,0.022094172122962854,0.8168911007025761,3,5,3,0.016832552693208432,0.11893642732692983,0.0,8.558695809224769e-05,8.907637849160641e-05,0.0008558695809224769,0.0010494009888247626,0.8375292740046838,0.2429742388758782,0.14718237704918033,0.0,0.00010314306464044267,0.00010249998389203838,0.0010314306464044268,0.0012266375221251687,0.8613875878220141,0.03381147540983607,0.12119980050307919,0.0,7.938450681595984e-05,8.28917791203508e-05,0.0007938450681595984,0.0009553919166751398,0.8195257611241218,0.12016978922716627,0.1730191256830601,0.0,9.557747239078198e-05,5.3624615439303104e-05,0.0009557747239078198,0.0012593147667889105,0.6305620608899297,0.03381147540983607,0.12119980050307919,0.0,7.938450681595984e-05,8.28917791203508e-05,0.0007938450681595984,0.0009553919166751398,0.8195257611241218,0.12016978922716627,0.1730191256830601,0.0,9.557747239078198e-05,5.3624615439303104e-05,0.0009557747239078198,0.0012593147667889105,0.6305620608899297,0.0005007426788022473,0.20323083081133717,0.004250387491656201,0.7571865422047459,True,True,True,True,False,False,False,False,0.0,0.0,0.0,0.0,0.15323083081133715,6,1
recheck_repeat,44,spatiotemporal_headroom,0.05,0.065,hybrid,directional_headroom,flat,additive_directional,3,5,8,tail,3,200.0,3,0.25,0.35,0.25,0.0,0.6,0.3,1.6,uniform,1.15,1.75,0.4,"5,51,127,140,155","0,1,11","9,10,11","1.0000,0.9250,0.8500,0.7750,0.7000","0.7000,0.8500,1.0000",0,1.1857108888069259,0.5258072562955292,1.026639624744645,0.9893603705094505,1.1339243612914647,1.026639624744645,0.36809757351875305,158.7653350830078,0.8233252763748169,0.3818633258342743,159.7561492919922,0.8275761008262634,0.381878137588501,159.75656127929688,0.8275846242904663,0.01376575231552124,0.037397019991005,0.990814208984375,0.006240746498386089,0.004250824451446533,0.005162995201803273,0.015515222482435597,0.036885245901639344,0.11064471870557045,0.0,0.1,0.05,0.00023997238474380864,7.583607779879984e-05,0.002399723847438086,0.01090803894556099,0.5629391100702577,3,5,3,0.015515222482435597,0.11064471870557045,0.0,9.313665601855357e-06,1.129581354170624e-05,9.313665601855356e-05,0.00048176546611415844,0.5664519906323185,0.28688524590163933,0.15025126854020296,0.0,6.750974461458629e-06,1.348382554446551e-05,6.750974461458629e-05,0.0004681495561866046,0.6367096018735363,0.036885245901639344,0.11274475142080274,0.0,1.3597652482470069e-05,7.185510391602527e-06,0.00013597652482470068,0.0004443627279683637,0.5543032786885246,0.07918618266978923,0.1634953161592506,0.0,-7.478930386659212e-05,-4.5060518231399477e-05,-0.0007478930386659212,0.00027222356206992634,0.3528981264637002,0.036885245901639344,0.11274475142080274,0.0,1.3597652482470069e-05,7.185510391602527e-06,0.00013597652482470068,0.0004443627279683637,0.5543032786885246,0.07918618266978923,0.1634953161592506,0.0,-7.478930386659212e-05,-4.5060518231399477e-05,-0.0007478930386659212,0.00027222356206992634,0.3528981264637002,0.0005007426788022473,0.20323083081133717,0.004250387491656201,0.7571865422047459,True,True,True,False,False,False,False,False,0.0,0.0,0.24710187353629975,0.0,0.15323083081133715,6,2
recheck_repeat,42,spatiotemporal_headroom,0.05,0.1,hybrid,directional_headroom,flat,additive_directional,3,5,8,tail,3,200.0,3,0.25,0.35,0.25,0.0,0.6,0.3,1.6,uniform,1.15,1.75,0.4,"5,51,127,140,155","0,1,11","9,10,11","1.0000,0.9250,0.8500,0.7750,0.7000","0.7000,0.8500,1.0000",0,1.1857108888069259,0.5258072562955292,1.026639624744645,0.9893603705094505,1.1339243612914647,1.026639624744645,0.36809757351875305,158.7653350830078,0.8233252763748169,0.3940047025680542,167.59539794921875,0.8283799886703491,0.3941527009010315,167.66128540039062,0.8284677267074585,0.025907129049301147,0.07038114595988035,8.830062866210938,0.055617070701197376,0.0050547122955322266,0.00613938675342099,0.04156908665105386,0.032933255269320845,0.11488514785022269,0.0,0.1,0.05,0.006298786300822356,0.0005114165849107063,0.06298786300822355,0.0660212817275286,0.742096018735363,3,5,3,0.04156908665105386,0.11488514785022269,0.0,7.716971976741454e-05,5.8355827508387374e-05,0.0007716971976741456,0.001773246628316668,0.7513173302107728,0.21735948477751757,0.1383391881342701,0.0,0.00019650293473305993,0.00010591883475806024,0.001965029347330599,0.0021130739420557494,0.8201112412177985,0.06162177985948478,0.11558234999076054,0.0,0.0001136492598010229,6.237923441245354e-05,0.0011364925980102288,0.0017696806835507735,0.7622950819672131,0.1134367681498829,0.1634855581576893,0.0,0.00018758641243254908,0.00010441936798743523,0.001875864124325491,0.002356971029664094,0.7485362997658079,0.06162177985948478,0.11558234999076054,0.0,0.0001136492598010229,6.237923441245354e-05,0.0011364925980102288,0.0017696806835507735,0.7622950819672131,0.1134367681498829,0.1634855581576893,0.0,0.00018758641243254908,0.00010441936798743523,0.001875864124325491,0.002356971029664094,0.7485362997658079,0.0007703733496764386,0.31525805147178687,0.004250387491656201,0.7570983996422461,True,False,False,True,True,False,False,False,0.0,0.0,0.0,0.020381145959880345,0.2652580514717869,7,0
recheck_repeat,43,spatiotemporal_headroom,0.05,0.1,hybrid,directional_headroom,flat,additive_directional,3,5,8,tail,3,200.0,3,0.25,0.35,0.25,0.0,0.6,0.3,1.6,uniform,1.15,1.75,0.4,"5,51,127,140,155","0,1,11","9,10,11","1.0000,0.9250,0.8500,0.7750,0.7000","0.7000,0.8500,1.0000",0,1.1857108888069259,0.5258072562955292,1.026639624744645,0.9893603705094505,1.1339243612914647,1.026639624744645,0.36809757351875305,158.7653350830078,0.8233252763748169,0.3854406774044037,156.67694091796875,0.8257257342338562,0.38553595542907715,156.59381103515625,0.8256840705871582,0.017343103885650635,0.04711550722777876,-2.0883941650390625,-0.0131539681754029,0.0024004578590393066,0.0029155643922518224,0.016539812646370024,0.04112997658079625,0.11919469617260066,0.0,0.1,0.05,0.0018352315363235603,0.001248624306260712,0.0183523153632356,0.032048841614147616,0.8528981264637002,3,5,3,0.016539812646370024,0.11919469617260066,0.0,0.00021124405865562417,0.00015325103558124582,0.0021124405865562417,0.002401856922682542,0.8546545667447307,0.24487704918032788,0.14700429352068697,0.0,0.0001673674631704255,0.0001643054826955836,0.0016736746317042549,0.001963596572293282,0.8647540983606558,0.033665105386416865,0.12152436012022612,0.0,0.00014102573575505784,0.0001543249851391051,0.0014102573575505786,0.0016485329829472924,0.8512880562060889,0.11899882903981264,0.1725312256049961,0.0,0.00015951287219183744,9.413781179800265e-05,0.0015951287219183744,0.002046022590147829,0.6451990632318502,0.033665105386416865,0.12152436012022612,0.0,0.00014102573575505784,0.0001543249851391051,0.0014102573575505786,0.0016485329829472924,0.8512880562060889,0.11899882903981264,0.1725312256049961,0.0,0.00015951287219183744,9.413781179800265e-05,0.0015951287219183744,0.002046022590147829,0.6451990632318502,0.0007703733496764386,0.31525805147178687,0.004250387491656201,0.7570983996422461,True,True,True,True,False,False,False,False,0.0,0.0,0.0,0.0,0.2652580514717869,7,1
recheck_repeat,44,spatiotemporal_headroom,0.05,0.1,hybrid,directional_headroom,flat,additive_directional,3,5,8,tail,3,200.0,3,0.25,0.35,0.25,0.0,0.6,0.3,1.6,uniform,1.15,1.75,0.4,"5,51,127,140,155","0,1,11","9,10,11","1.0000,0.9250,0.8500,0.7750,0.7000","0.7000,0.8500,1.0000",0,1.1857108888069259,0.5258072562955292,1.026639624744645,0.9893603705094505,1.1339243612914647,1.026639624744645,0.36809757351875305,158.7653350830078,0.8233252763748169,0.38175904750823975,159.79196166992188,0.8273605108261108,0.3817829191684723,159.79153442382812,0.8273771405220032,0.013661473989486694,0.037113730087630414,1.0266265869140625,0.0064663144909895345,0.004035234451293945,0.004901142436755354,0.016100702576112413,0.03834894613583138,0.10995405725448491,0.0,0.1,0.05,0.0004898623476375441,0.00015756526446165182,0.0048986234763754395,0.0175506637180961,0.6475409836065574,3,5,3,0.016100702576112413,0.10995405725448491,0.0,0.0005331490799002428,3.870277982663916e-05,0.005331490799002428,0.005956825635244986,0.6525175644028103,0.28673887587822017,0.15031225604996096,0.0,1.9711281827884192e-05,3.03777666827137e-05,0.0001971128182788419,0.0007767079075827161,0.6585187353629977,0.037324355971896955,0.11206310551463794,0.0,8.044769226419917e-05,3.471477751577182e-05,0.0008044769226419918,0.001246857138338957,0.6375878220140515,0.07947892271662764,0.16355386416861828,0.0,-0.00011177824481216403,-6.889027611179207e-05,-0.0011177824481216402,0.0004270675674730114,0.28044496487119436,0.037324355971896955,0.11206310551463794,0.0,8.044769226419917e-05,3.471477751577182e-05,0.0008044769226419918,0.001246857138338957,0.6375878220140515,0.07947892271662764,0.16355386416861828,0.0,-0.00011177824481216403,-6.889027611179207e-05,-0.0011177824481216402,0.0004270675674730114,0.28044496487119436,0.0007703733496764386,0.31525805147178687,0.004250387491656201,0.7570983996422461,True,True,True,False,False,False,False,False,0.0,0.0,0.3195550351288056,0.0,0.2652580514717869,7,2
recheck_repeat,42,spatiotemporal_headroom,0.05,0.08,hybrid,directional_headroom,flat,additive_directional,3,5,8,tail,3,200.0,3,0.25,0.35,0.25,0.0,0.6,0.3,1.6,uniform,1.15,1.75,0.4,"5,51,127,140,155","0,1,11","9,10,11","1.0000,0.9250,0.8500,0.7750,0.7000","0.7000,0.8500,1.0000",0,1.1857108888069259,0.5258072562955292,1.026639624744645,0.9893603705094505,1.1339243612914647,1.026639624744645,0.36809757351875305,158.7653350830078,0.8233252763748169,0.3949682414531708,168.06517028808594,0.8288922905921936,0.3950877785682678,168.120361328125,0.828971266746521,0.026870667934417725,0.07299876409820663,9.299835205078125,0.058575980708987015,0.005567014217376709,0.006761621897348793,0.04142271662763466,0.03351873536299766,0.1147942263743226,0.0,0.1,0.05,0.0056806031010838655,0.00040015822101376996,0.05680603101083864,0.0598570607559247,0.8179156908665105,3,5,3,0.04142271662763466,0.1147942263743226,0.0,0.00011684261401590845,6.221744354097004e-05,0.0011684261401590846,0.001746298212417319,0.8259660421545667,0.21692037470725994,0.13842701014832162,0.0,0.00015711615834311456,8.286128846692793e-05,0.0015711615834311456,0.001682977605619055,0.8941744730679156,0.06162177985948478,0.11541429551942738,0.0,0.00011147911304896305,6.451705520112261e-05,0.0011147911304896306,0.0015438028344779706,0.8360655737704918,0.1134367681498829,0.16366120218579236,0.0,0.00014335835393989763,8.029478778624126e-05,0.0014335835393989762,0.001831926108402447,0.7441451990632318,0.06162177985948478,0.11541429551942738,0.0,0.00011147911304896305,6.451705520112261e-05,0.0011147911304896306,0.0015438028344779706,0.8360655737704918,0.1134367681498829,0.16366120218579236,0.0,0.00014335835393989763,8.029478778624126e-05,0.0014335835393989762,0.001831926108402447,0.7441451990632318,0.0006162986804342084,0.2509472589379903,0.004250387491656201,0.7571485836617303,True,False,False,True,True,False,False,False,0.0,0.0,0.0,0.022998764098206628,0.20094725893799031,8,0
